/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/diamond.asp	Was true in 2006, but now outdated	Diamond Pet Brands recall underway because its dog food caused canine deaths.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/huntingdon.asp	False	Huntingdon Life Sciences is offering to pay cash for cats and dogs rescued from New Orleans.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/clorox.asp	False	Ordinary use of Ultra Clorox bleach poses a general danger to household pets.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/beneful.asp	Undetermined	Mold in Beneful brand dog food is harming dogs.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/sharkbait.asp	Multiple &mdash; see below	Fisherman on Réunion Island employ live dogs as bait for shark-fishing.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/genpets.asp	False	The web site Genpets.com sells mass-produced, bioengineered pets.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/dogflu.asp	True	A virus deadly to dogs has been spreading in the canine population of the U.S.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/penguins.asp	True	Crafters have been asked to knit sweaters for oil-soaked penguins.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/bonsai.asp	False	A web site provides information and equipment for making 'bonsai kittens.'
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/savetoby.asp	False	Fellow threatens to eat his pet rabbit unless $50,000 is donated through his web site.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/shredder.asp	True	Household paper shredders can pose a danger to children and pets.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/puppies.asp	Was true, but not any longer	Abandoned puppies shown in an Internet-circulated photo need homes.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/birdrice.asp	False	Rice thrown to wish newly-wedded couples well can kill their fine feathered friends.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/chimps.asp	False	Signing an 
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/xylitol.asp	True	Xylitol (a sugar substitute used in sugar-free gum) can be harmful to dogs.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/febreze.asp	False	Ordinary use of Febreze brand fabric refresher poses a general danger to household pets.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/greenies.asp	Undetermined	Greenies brand dental chews pose a general danger to dogs.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/dogtreat.asp	True	The FDA has issued a warning about chicken jerky dog treats.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/dogisland.asp	False	A sanctuary for dogs is maintained on a "dog island" off the coast of Florida.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/promeris.asp	Undetermined	E-mail warns that ProMeris brand flea and tick protection may cause severe adverse reactions in pets.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/vargas.asp	Undetermined	A Costa Rican artist starved a dog to death as part of a gallery exhibit.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/golden.asp	False	A litter of Golden Retriever puppies is about to be euthanized unless homes are quickly found for them.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/pitbull.asp	False	Pending California legislation mandates the extermination of pit bulls.
/home/rob/Reference/Crawls/www.snopes.com/critters/crusader/menu.asp	True	A number of pet food products have been recalled due to a possible association with kidney failure-related illnesses and deaths of cats and dogs.
/home/rob/Reference/Crawls/www.snopes.com/critters/mishaps/tennisball.asp	True	A dog was killed when it bit into a tennis ball booby-trapped with explosives.
/home/rob/Reference/Crawls/www.snopes.com/quotes/brazil.asp	Undetermined	American president George Bush asked Brazilian president Fernando Cardoso if "Brazil has blacks, too."
/home/rob/Reference/Crawls/www.snopes.com/quotes/london.asp	Multiple &mdash; see below	E-mail lists reactions to the London subway bombings purportedly collected from Londoners. 
/home/rob/Reference/Crawls/www.snopes.com/quotes/onesmall.asp	True	
/home/rob/Reference/Crawls/www.snopes.com/quotes/internet.asp	False	Vice-President Al Gore claimed that he "invented" the Internet.
/home/rob/Reference/Crawls/www.snopes.com/quotes/mrgorsky.asp	False	Immediately after Neil Armstrong uttered his famous "That's one small step for 
/home/rob/Reference/Crawls/www.snopes.com/quotes/chrisrock.asp	Multiple:	Comedian Chris Rock originated a quip about the best golfer in the world being black and the best rapper being white.
/home/rob/Reference/Crawls/www.snopes.com/quotes/babbin.asp?print=y	True	Jed Babbin said that "going to war without France is like going deer hunting without an accordion."
/home/rob/Reference/Crawls/www.snopes.com/quotes/faraday.asp?print=y	False	When the English prime minister asked scientist Michael Faraday what the usefulness of his electromagnetic device was, Faraday replied, "Someday you can tax it."
/home/rob/Reference/Crawls/www.snopes.com/quotes/signature/elementary.asp	False	Sherlock Holmes said, "Elementary, my dear Watson."
/home/rob/Reference/Crawls/www.snopes.com/quotes/signature/elementary.asp?print=y	False	Sherlock Holmes said, "Elementary, my dear Watson."
/home/rob/Reference/Crawls/www.snopes.com/quotes/nelson.asp	False	Singer Willie Nelson said of his September 2006 drug offense, "It's a good thing I had a bag of marijuana instead of a bag of spinach. I'd be dead by now."  
/home/rob/Reference/Crawls/www.snopes.com/quotes/ellison.asp	False	While delivering the commencement speech at Yale University in 2000, Oracle CEO Larry Ellison said:
/home/rob/Reference/Crawls/www.snopes.com/quotes/brazil.asp?print=y	Undetermined	American president George Bush asked Brazilian president Fernando Cardoso if "Brazil has blacks, too."
/home/rob/Reference/Crawls/www.snopes.com/quotes/edison.asp	True	Inventor Thomas Edison said: "The doctor of the future will give no medicine but will interest his patients in the care of the human frame, in diet and in the cause and prevention of disease." 
/home/rob/Reference/Crawls/www.snopes.com/quotes/carey2.asp	False	When singer Mariah Carey's was asked to comment on the passing of King Hussein of Jordan, she confused him with basketball star Michael Jordan.
/home/rob/Reference/Crawls/www.snopes.com/quotes/carey2.asp?print=y	False	When singer Mariah Carey's was asked to comment on the passing of King Hussein of Jordan, she confused him with basketball star Michael Jordan.
/home/rob/Reference/Crawls/www.snopes.com/quotes/bush.asp	False	President George W. Bush proclaimed, "The problem with the French is that they don't have a word for entrepreneur."
/home/rob/Reference/Crawls/www.snopes.com/quotes/caesar.asp?print=y	False	Julius Caesar bade us beware of leaders who bang the drums of war.
/home/rob/Reference/Crawls/www.snopes.com/quotes/nelson.asp?print=y	False	Singer Willie Nelson said of his September 2006 drug offense, "It's a good thing I had a bag of marijuana instead of a bag of spinach. I'd be dead by now."  
/home/rob/Reference/Crawls/www.snopes.com/quotes/candidate.asp	False, with one exception	Collection of memorable misstatements attributed to John Kerry or George W. Bush.
/home/rob/Reference/Crawls/www.snopes.com/quotes/barry.asp	Mostly false	Washington, D.C. mayor Marion Barry said lots of really dumb things.
/home/rob/Reference/Crawls/www.snopes.com/quotes/powell.asp?print=y	False	Colin Powell made a clever quip to an Iraqi reporter about Americans' inability to find Iraq on a map.
/home/rob/Reference/Crawls/www.snopes.com/quotes/babbin.asp	True	Jed Babbin said that "going to war without France is like going deer hunting without an accordion."
/home/rob/Reference/Crawls/www.snopes.com/quotes/onesmall.asp?print=y	True	
/home/rob/Reference/Crawls/www.snopes.com/quotes/seattle.asp?print=y	False	In 1854 Chief Seattle gave a stirring speech about the sanctity of the land and the need for careful stewardship of it.
/home/rob/Reference/Crawls/www.snopes.com/quotes/vonnegut.asp?print=y	False	In 1997, Kurt Vonnegut gave an unusual commencement address at MIT.
/home/rob/Reference/Crawls/www.snopes.com/quotes/tressel.asp	False	Ohio State football coach Jim Tressel delivered a stirring "Pre-Championship Game Speech" to his players just before the 2003 Fiesta Bowl.
/home/rob/Reference/Crawls/www.snopes.com/quotes/powell.asp	False	Colin Powell made a clever quip to an Iraqi reporter about Americans' inability to find Iraq on a map.
/home/rob/Reference/Crawls/www.snopes.com/quotes/internet.asp?print=y	False	Vice-President Al Gore claimed that he "invented" the Internet.
/home/rob/Reference/Crawls/www.snopes.com/quotes/mrgorsky.asp?print=y	False	Immediately after Neil Armstrong uttered his famous "That's one small step for 
/home/rob/Reference/Crawls/www.snopes.com/quotes/carey.asp?print=y	False	In a 1996 interview, Mariah Carey said the following:
/home/rob/Reference/Crawls/www.snopes.com/quotes/clinton.asp	Not quite	In 1974, Bill Clinton said about President Richard Nixon's involvement in the Watergate scandal: 
/home/rob/Reference/Crawls/www.snopes.com/quotes/oprah.asp?print=y	Undetermined	Oprah Winfrey opines on men.
/home/rob/Reference/Crawls/www.snopes.com/quotes/reno.asp	False	Janet Reno provided her definition of a "cultist" during a 
/home/rob/Reference/Crawls/www.snopes.com/quotes/candidate.asp?print=y	False, with one exception	Collection of memorable misstatements attributed to John Kerry or George W. Bush.
/home/rob/Reference/Crawls/www.snopes.com/quotes/lauryn.asp	False	During an MTV interview singer Lauryn Hill said, "I would rather die than have a white person buy one of my albums."
/home/rob/Reference/Crawls/www.snopes.com/quotes/carey.asp	False	In a 1996 interview, Mariah Carey said the following:
/home/rob/Reference/Crawls/www.snopes.com/quotes/macarthur.asp?print=y	Multiple &mdash; see below	During a 1955 speech at West Point, General Douglas MacArthur told assembled cadets: "The next war will be an interplanetary war. The nations of the earth must someday make a common front against attack by people from other planets."
/home/rob/Reference/Crawls/www.snopes.com/quotes/kenolsen.asp	True	In 1977, Ken Olsen, the founder and CEO of Digital Equipment Corporation, said, "There is no reason for any individual to have a computer in his home." 
/home/rob/Reference/Crawls/www.snopes.com/quotes/seattle.asp	False	In 1854 Chief Seattle gave a stirring speech about the sanctity of the land and the need for careful stewardship of it.
/home/rob/Reference/Crawls/www.snopes.com/quotes/caesar.asp	False	Julius Caesar bade us beware of leaders who bang the drums of war.
/home/rob/Reference/Crawls/www.snopes.com/quotes/lincoln.asp	False	Abraham Lincoln issued a prophetic warning about the tyranny of capitalism.
/home/rob/Reference/Crawls/www.snopes.com/quotes/goering.asp	True	Hermann Goering  proclaimed that although "the people don't want war," they "can always be brought to the bidding of their leaders."
/home/rob/Reference/Crawls/www.snopes.com/quotes/einstein/bees.asp?print=y	Undetermined	Albert Einstein predicted that if something eliminated bees from our planet, mankind would soon perish.
/home/rob/Reference/Crawls/www.snopes.com/quotes/einstein/interest.asp?print=y	Undetermined	Albert Einstein once declared compound interest to be "the most powerful force in the universe." 
/home/rob/Reference/Crawls/www.snopes.com/quotes/einstein/interest.asp	Undetermined	Albert Einstein once declared compound interest to be "the most powerful force in the universe." 
/home/rob/Reference/Crawls/www.snopes.com/quotes/einstein/bees.asp	Undetermined	Albert Einstein predicted that if something eliminated bees from our planet, mankind would soon perish.
/home/rob/Reference/Crawls/www.snopes.com/quotes/armey.asp	True	Rep. Dick Armey offered a humorous quip about President Clinton's troubles during the Monica Lewinsky scandal.
/home/rob/Reference/Crawls/www.snopes.com/quotes/barry.asp?print=y	Mostly false	Washington, D.C. mayor Marion Barry said lots of really dumb things.
/home/rob/Reference/Crawls/www.snopes.com/quotes/twain.asp?print=y	False	Mark Twain once asserted "The coldest winter I ever spent was a summer in San Francisco."
/home/rob/Reference/Crawls/www.snopes.com/quotes/yogiberra.asp	False	Transcript reproduces 2007 commencement address delivered by Yogi Berra at Saint Louis University.
/home/rob/Reference/Crawls/www.snopes.com/quotes/bush.asp?print=y	False	President George W. Bush proclaimed, "The problem with the French is that they don't have a word for entrepreneur."
/home/rob/Reference/Crawls/www.snopes.com/quotes/reno.asp?print=y	False	Janet Reno provided her definition of a "cultist" during a 
/home/rob/Reference/Crawls/www.snopes.com/quotes/ali.asp	Undetermined	Boxer Muhammad Ali's refusal to wear a seat belt on a plane spurred an answering quip from a stewardess.
/home/rob/Reference/Crawls/www.snopes.com/quotes/edison.asp?print=y	True	Inventor Thomas Edison said: "The doctor of the future will give no medicine but will interest his patients in the care of the human frame, in diet and in the cause and prevention of disease." 
/home/rob/Reference/Crawls/www.snopes.com/quotes/oprah.asp	Undetermined	Oprah Winfrey opines on men.
/home/rob/Reference/Crawls/www.snopes.com/quotes/ellison.asp?print=y	False	While delivering the commencement speech at Yale University in 2000, Oracle CEO Larry Ellison said:
/home/rob/Reference/Crawls/www.snopes.com/quotes/kenolsen.asp?print=y	True	In 1977, Ken Olsen, the founder and CEO of Digital Equipment Corporation, said, "There is no reason for any individual to have a computer in his home." 
/home/rob/Reference/Crawls/www.snopes.com/quotes/twain.asp	False	Mark Twain once asserted "The coldest winter I ever spent was a summer in San Francisco."
/home/rob/Reference/Crawls/www.snopes.com/quotes/mackinnon.asp?print=y	False	Feminist Catharine MacKinnon said "All sex is rape." 
/home/rob/Reference/Crawls/www.snopes.com/quotes/giap.asp	False	Vietnamese general Vo Nguyen Giap's memoirs pinned U.S. military failure in Vietnam on American anti-war protesters.
/home/rob/Reference/Crawls/www.snopes.com/quotes/mackinnon.asp	False	Feminist Catharine MacKinnon said "All sex is rape." 
/home/rob/Reference/Crawls/www.snopes.com/quotes/goering.asp?print=y	True	Hermann Goering  proclaimed that although "the people don't want war," they "can always be brought to the bidding of their leaders."
/home/rob/Reference/Crawls/www.snopes.com/quotes/vonnegut.asp	False	In 1997, Kurt Vonnegut gave an unusual commencement address at MIT.
/home/rob/Reference/Crawls/www.snopes.com/quotes/yogiberra.asp?print=y	False	Transcript reproduces 2007 commencement address delivered by Yogi Berra at Saint Louis University.
/home/rob/Reference/Crawls/www.snopes.com/quotes/ali.asp?print=y	Undetermined	Boxer Muhammad Ali's refusal to wear a seat belt on a plane spurred an answering quip from a stewardess.
/home/rob/Reference/Crawls/www.snopes.com/quotes/faraday.asp	False	When the English prime minister asked scientist Michael Faraday what the usefulness of his electromagnetic device was, Faraday replied, "Someday you can tax it."
/home/rob/Reference/Crawls/www.snopes.com/quotes/lauryn.asp?print=y	False	During an MTV interview singer Lauryn Hill said, "I would rather die than have a white person buy one of my albums."
/home/rob/Reference/Crawls/www.snopes.com/quotes/clinton.asp?print=y	Not quite	In 1974, Bill Clinton said about President Richard Nixon's involvement in the Watergate scandal: 
/home/rob/Reference/Crawls/www.snopes.com/quotes/chrisrock.asp?print=y	Multiple:	Comedian Chris Rock originated a quip about the best golfer in the world being black and the best rapper being white.
/home/rob/Reference/Crawls/www.snopes.com/quotes/macarthur.asp	Multiple &mdash; see below	During a 1955 speech at West Point, General Douglas MacArthur told assembled cadets: "The next war will be an interplanetary war. The nations of the earth must someday make a common front against attack by people from other planets."
/home/rob/Reference/Crawls/www.snopes.com/quotes/giap.asp?print=y	False	Vietnamese general Vo Nguyen Giap's memoirs pinned U.S. military failure in Vietnam on American anti-war protesters.
/home/rob/Reference/Crawls/www.snopes.com/quotes/reagan/redwoods.asp?print=y	Paraphrase	Ronald Reagan once said (in reference to forest conservation efforts), "If you've seen one redwood, you've seen them all."
/home/rob/Reference/Crawls/www.snopes.com/quotes/reagan/redwoods.asp	Paraphrase	Ronald Reagan once said (in reference to forest conservation efforts), "If you've seen one redwood, you've seen them all."
/home/rob/Reference/Crawls/www.snopes.com/quotes/lincoln.asp?print=y	False	Abraham Lincoln issued a prophetic warning about the tyranny of capitalism.
/home/rob/Reference/Crawls/www.snopes.com/quotes/truman/truman.asp	Multiple &mdash; see below	Collection of anecdotes about honesty includes real quotes from President 
/home/rob/Reference/Crawls/www.snopes.com/quotes/truman/truman.asp?print=y	Multiple &mdash; see below	Collection of anecdotes about honesty includes real quotes from President 
/home/rob/Reference/Crawls/www.snopes.com/quotes/starr.asp	False	In a 1987 interview, special prosecutor Kenneth Starr decried "perverts who provide the media with pornographic material."
/home/rob/Reference/Crawls/www.snopes.com/quotes/london.asp?print=y	Multiple &mdash; see below	E-mail lists reactions to the London subway bombings purportedly collected from Londoners. 
/home/rob/Reference/Crawls/www.snopes.com/quotes/armey.asp?print=y	True	Rep. Dick Armey offered a humorous quip about President Clinton's troubles during the Monica Lewinsky scandal.
/home/rob/Reference/Crawls/www.snopes.com/quotes/tressel.asp?print=y	False	Ohio State football coach Jim Tressel delivered a stirring "Pre-Championship Game Speech" to his players just before the 2003 Fiesta Bowl.
/home/rob/Reference/Crawls/www.snopes.com/quotes/starr.asp?print=y	False	In a 1987 interview, special prosecutor Kenneth Starr decried "perverts who provide the media with pornographic material."
/home/rob/Reference/Crawls/www.snopes.com/legal/kentucky.asp?print=y	False	Kentucky is planning the "purchase of a submarine to patrol the waters of the Commonwealth and search and destroy all casino riverboats." 
/home/rob/Reference/Crawls/www.snopes.com/legal/mousetrap.asp	False	California law requires all state residents to obtain hunting licenses before setting mousetraps.
/home/rob/Reference/Crawls/www.snopes.com/legal/legalaid.asp	False	Law students failed their California bar exams because they stopped to assist a stricken classmate.
/home/rob/Reference/Crawls/www.snopes.com/legal/prince.asp	True	Deep in the heart of Australia, the self-proclaimed Prince Leonard of Hutt River rules over his self-proclaimed principality.
/home/rob/Reference/Crawls/www.snopes.com/legal/twinkie.asp	False	During Dan White's murder trial, his defense lawyer successfully argued that White's judgment had been impaired due to his consumption of Twinkies and other junk foods.  
/home/rob/Reference/Crawls/www.snopes.com/legal/3peat.asp?print=y	True	Former Los Angeles Lakers coach Pat Riley obtained a trademark for the term "three-peat." 
/home/rob/Reference/Crawls/www.snopes.com/legal/arizona.asp?print=y	False	Camel-hunting is specifically prohibited by law in Arizona. 
/home/rob/Reference/Crawls/www.snopes.com/legal/bluebonnets.asp?print=y	False	It is illegal to pick bluebonnets in Texas.
/home/rob/Reference/Crawls/www.snopes.com/legal/legalaid.asp?print=y	False	Law students failed their California bar exams because they stopped to assist a stricken classmate.
/home/rob/Reference/Crawls/www.snopes.com/legal/lsdcrazy.asp	False	Someone who has taken LSD more than seven times is automatically deemed legally insane.
/home/rob/Reference/Crawls/www.snopes.com/legal/jackson.asp?print=y	True	The court declaration given by the 13-year-old boy Michael Jackson allegedly molested in 1993 has surfaced. 
/home/rob/Reference/Crawls/www.snopes.com/legal/proofread.asp?print=y	Undetermined	Court document includes embarrassing typo about the medical condition of plaintiff's counsel.
/home/rob/Reference/Crawls/www.snopes.com/legal/kentucky.asp	False	Kentucky is planning the "purchase of a submarine to patrol the waters of the Commonwealth and search and destroy all casino riverboats." 
/home/rob/Reference/Crawls/www.snopes.com/legal/desalvo.asp?print=y	True	The Texas legislature once passed a resolution honoring the Boston Strangler.
/home/rob/Reference/Crawls/www.snopes.com/legal/mousetrap.asp?print=y	False	California law requires all state residents to obtain hunting licenses before setting mousetraps.
/home/rob/Reference/Crawls/www.snopes.com/legal/proofread.asp	Undetermined	Court document includes embarrassing typo about the medical condition of plaintiff's counsel.
/home/rob/Reference/Crawls/www.snopes.com/legal/arizona.asp	False	Camel-hunting is specifically prohibited by law in Arizona. 
/home/rob/Reference/Crawls/www.snopes.com/legal/3peat.asp	True	Former Los Angeles Lakers coach Pat Riley obtained a trademark for the term "three-peat." 
/home/rob/Reference/Crawls/www.snopes.com/legal/martial.asp	False	The government's plans to impose martial law on 1 January 2000 are revealed by signs spilling from a flipped-over truck. 
/home/rob/Reference/Crawls/www.snopes.com/legal/prince.asp?print=y	True	Deep in the heart of Australia, the self-proclaimed Prince Leonard of Hutt River rules over his self-proclaimed principality.
/home/rob/Reference/Crawls/www.snopes.com/legal/twinkie.asp?print=y	False	During Dan White's murder trial, his defense lawyer successfully argued that White's judgment had been impaired due to his consumption of Twinkies and other junk foods.  
/home/rob/Reference/Crawls/www.snopes.com/legal/second.asp	False	If the first attempt to execute a condemned prisoner fails, he is legally entitled to go free.  
/home/rob/Reference/Crawls/www.snopes.com/legal/et.asp?print=y	False	A federal law prohibits U.S. citizens from having contact with extraterrestrial beings. 
/home/rob/Reference/Crawls/www.snopes.com/legal/lawsuits.asp	False	Six outrageous-but-real lawsuits showcase the need for tort reform.
/home/rob/Reference/Crawls/www.snopes.com/legal/sushimemo.asp?print=y	Undetermined	Paralegal for elite New York law firm produces memo rating the quality of local sushi restaurants. 
/home/rob/Reference/Crawls/www.snopes.com/legal/jackson.asp	True	The court declaration given by the 13-year-old boy Michael Jackson allegedly molested in 1993 has surfaced. 
/home/rob/Reference/Crawls/www.snopes.com/legal/postmark.asp?print=y	Not in the US, but it might be of some assistance in Britain	You can effectively establish U.S. copyright protection of your work by mailing a copy of it to yourself, then retaining the sealed, postmarked envelope as proof of the date of your authorship.
